CodigoNacional;NombreEstacion;Latitud;Altura;Año;Mes;Dia;T.Maxima;T.Minima
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;05;01;19.2;22.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;05;02;19.0;21.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;05;03;17.2;21.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;05;04;18.1;22.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;05;05;13.3;21.9
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;05;06;15.9;23.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;05;07;18.2;24.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;05;08;15.8;23.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;05;09;14.9;23.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;05;10;17.7;29.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;05;11;19.6;27.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;05;12;17.9;26.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;05;13;17.6;23.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;05;14;17.3;24.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;05;15;19.6;23.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;05;16;20.0;23.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;05;17;15.6;22.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;05;18;19.0;23.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;05;19;16.4;21.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;05;20;17.9;21.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;05;21;17.2;21.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;05;22;17.2;21.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;05;23;17.1;21.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;05;24;15.3;23.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;05;25;15.5;22.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;05;26;18.5;22.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;05;27;14.8;21.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;05;28;17.9;19.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;05;29;17.7;19.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;05;30;17.3;19.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;05;31;17.2;20.1
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;05;01;18.2;20.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;05;02;16.0;20.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;05;03;15.4;20.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;05;04;16.0;21.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;05;05;14.5;20.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;05;06;15.3;23.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;05;07;19.0;23.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;05;08;16.1;21.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;05;09;14.3;22.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;05;10;18.6;28.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;05;11;20.3;26.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;05;12;18.7;25.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;05;13;19.0;24.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;05;14;16.8;22.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;05;15;17.6;22.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;05;16;16.0;21.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;05;17;15.0;20.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;05;18;14.8;20.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;05;19;13.7;18.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;05;20;16.5;19.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;05;21;13.7;18.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;05;22;15.8;20.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;05;23;15.3;20.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;05;24;15.9;20.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;05;25;16.0;23.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;05;26;15.8;19.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;05;27;13.7;17.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;05;28;13.2;17.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;05;29;15.9;17.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;05;30;14.2;18.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;05;31;14.9;18.2
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;05;01;1.3;23.8
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;05;02;4.0;23.5
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;05;03;1.4;23.8
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;05;04;4.2;23.7
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;05;05;2.0;23.4
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;05;06;1.7;21.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;05;07;2.6;20.6
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;05;08;-1.0;22.8
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;05;09;3.8;22.8
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;05;10;3.4;17.4
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;05;11;0.5;19.3
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;05;12;0.6;20.5
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;05;13;3.4;22.3
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;05;14;1.1;22.6
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;05;15;2.2;21.7
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;05;16;-1.0;21.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;05;17;-0.6;21.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;05;18;-1.0;18.2
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;05;19;-2.1;18.4
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;05;20;-3.6;18.6
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;05;21;-0.1;20.5
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;05;22;6.7;16.4
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;05;23;6.6;22.5
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;05;24;3.3;21.7
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;05;25;8.3;21.2
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;05;26;6.8;18.8
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;05;27;4.0;21.7
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;05;28;6.7;22.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;05;29;4.1;21.9
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;05;30;4.0;20.4
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;05;31;2.7;21.8
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;05;01;14.6;19.6
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;05;02;13.7;17.9
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;05;03;13.7;17.8
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;05;04;15.6;19.6
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;05;05;11.4;18.6
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;05;06;12.8;21.4
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;05;07;15.9;22.3
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;05;08;12.0;19.6
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;05;09;14.8;19.6
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;05;10;14.5;25.8
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;05;11;19.3;25.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;05;12;19.7;27.9
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;05;13;17.3;22.1
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;05;14;15.6;19.1
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;05;15;16.6;18.9
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;05;16;16.4;20.3
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;05;17;13.8;18.4
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;05;18;12.3;18.9
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;05;19;11.9;17.1
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;05;20;10.6;16.7
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;05;21;10.5;16.5
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;05;22;12.2;17.3
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;05;23;11.3;18.2
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;05;24;12.1;18.4
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;05;25;15.2;19.1
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;05;26;13.2;17.7
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;05;27;11.6;16.8
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;05;28;12.8;16.6
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;05;29;13.7;17.9
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;05;30;10.5;16.4
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;05;31;12.0;16.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;05;01;14.9;24.5
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;05;02;16.2;25.9
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;05;03;22.2;25.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;05;04;20.6;24.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;05;05;20.4;24.5
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;05;06;20.2;23.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;05;07;17.7;24.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;05;08;18.2;24.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;05;09;19.2;24.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;05;10;15.2;24.5
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;05;11;15.4;24.5
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;05;12;16.6;25.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;05;13;17.8;24.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;05;14;19.7;24.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;05;15;18.3;23.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;05;16;18.5;23.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;05;17;19.8;24.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;05;18;18.5;24.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;05;19;19.8;24.9
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;05;20;18.1;24.9
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;05;21;19.3;25.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;05;22;19.3;26.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;05;23;18.7;25.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;05;24;18.8;25.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;05;25;16.7;24.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;05;26;15.8;24.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;05;27;14.9;24.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;05;28;14.8;24.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;05;29;14.1;24.9
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;05;30;15.2;24.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;05;31;18.3;24.8
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2017;05;01;12.9;17.3
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2017;05;02;13.8;21.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2017;05;03;8.5;19.3
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2017;05;04;13.4;18.2
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2017;05;05;12.7;18.3
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2017;05;06;13.0;21.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2017;05;07;13.1;20.8
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2017;05;08;10.7;22.4
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2017;05;09;10.3;18.5
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2017;05;10;10.0;22.6
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2017;05;11;16.4;22.6
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2017;05;12;16.7;21.3
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2017;05;13;14.9;25.5
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2017;05;14;11.5;21.9
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2017;05;15;11.4;16.2
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2017;05;16;14.2;19.1
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2017;05;17;14.3;19.5
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2017;05;18;10.5;18.9
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2017;05;19;8.7;17.6
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2017;05;20;7.5;19.8
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2017;05;21;7.7;24.2
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2017;05;22;11.5;18.2
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2017;05;23;9.3;19.0
