CodigoNacional;NombreEstacion;Latitud;Altura;Año;Mes;Dia;T.Maxima;T.Minima
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;06;01;17.5;20.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;06;02;17.7;19.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;06;03;18.0;21.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;06;04;17.0;20.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;06;05;14.3;20.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;06;06;17.0;20.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;06;07;16.1;19.9
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;06;08;18.0;20.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;06;09;17.5;20.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;06;10;17.2;19.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;06;11;17.4;20.2
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;06;12;16.7;19.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;06;13;17.1;20.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;06;14;11.6;19.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;06;15;15.7;18.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;06;16;15.7;19.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;06;17;16.6;19.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;06;18;15.9;21.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;06;19;17.4;19.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;06;20;13.6;20.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;06;21;16.2;19.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;06;22;17.5;19.6
