CodigoNacional;NombreEstacion;Latitud;Altura;Año;Mes;Dia;T.Maxima;T.Minima
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;03;06;20.6;25.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;03;07;19.4;25.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;03;08;18.9;25.9
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;03;09;15.6;26.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;03;10;17.4;25.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;03;11;19.8;25.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;03;12;19.1;25.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;03;13;20.3;26.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;03;14;21.4;25.5
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;03;15;20.1;26.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;03;16;19.2;26.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;03;17;20.1;26.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;03;18;22.3;26.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;03;19;19.5;25.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;03;20;21.0;25.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;03;21;20.0;24.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;03;22;20.1;25.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;03;23;20.0;25.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;03;24;19.5;25.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;03;25;18.8;25.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;03;26;20.7;27.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;03;27;19.6;26.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;03;28;20.8;23.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;03;29;18.9;23.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;03;30;20.9;25.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;03;31;21.1;27.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;03;01;16.1;22.8
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;03;02;15.5;23.5
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;03;03;16.0;22.3
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;03;04;15.4;20.9
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;03;05;16.0;20.9
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;03;06;16.3;23.9
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;03;07;14.8;25.8
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;03;08;13.7;25.5
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;03;09;14.1;24.2
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;03;10;16.9;23.7
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;03;11;17.2;24.1
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;03;12;17.7;23.6
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;03;13;17.0;21.2
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;03;14;16.5;22.9
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;03;15;16.0;19.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;03;16;15.3;19.2
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;03;17;15.6;23.5
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;03;18;15.7;22.7
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;03;19;16.0;21.7
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;03;20;15.4;22.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;03;21;15.5;24.1
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;03;22;13.3;24.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;03;23;12.8;23.9
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;03;24;14.9;20.7
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;03;25;14.9;21.7
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;03;26;15.3;22.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;03;27;15.5;22.4
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;03;28;14.3;23.1
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;03;29;13.6;21.8
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;03;30;15.5;20.9
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;03;31;15.7;19.9
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;03;01;15.8;20.7
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;03;02;15.6;20.1
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;03;03;15.1;18.8
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;03;04;15.6;20.2
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;03;05;15.9;17.8
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;03;06;16.1;20.2
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;03;07;13.8;21.8
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;03;08;15.3;21.8
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;03;09;15.1;19.5
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;03;10;16.1;19.6
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;03;11;15.9;20.5
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;03;12;16.1;20.9
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;03;13;15.8;20.6
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;03;14;15.4;20.6
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;03;15;15.6;18.7
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;03;16;15.1;18.4
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;03;17;15.6;20.7
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;03;18;12.4;20.3
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;03;19;14.9;19.8
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;03;20;14.6;18.5
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;03;21;14.6;20.3
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;03;22;13.3;22.2
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;03;23;12.6;24.6
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;03;24;12.8;20.4
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;03;25;14.2;21.0
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;03;26;14.5;19.2
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;03;27;16.2;21.1
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;03;28;16.3;21.4
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;03;29;13.0;21.6
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;03;30;13.1;21.0
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;03;31;13.8;19.8
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;03;01;13.0;17.9
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;03;02;12.7;17.7
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;03;03;11.5;19.8
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;03;04;11.9;26.8
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;03;05;10.3;22.8
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;03;06;14.1;20.0
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;03;07;11.9;26.2
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;03;08;12.5;22.5
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;03;09;13.2;22.3
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;03;10;13.3;26.0
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;03;11;13.1;19.3
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;03;12;12.8;25.6
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;03;13;12.1;28.1
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;03;14;13.1;28.2
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;03;15;12.2;22.2
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;03;16;12.0;16.7
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;03;17;10.4;20.8
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;03;18;10.3;21.1
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;03;19;9.3;18.7
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;03;20;11.3;17.0
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;03;21;11.4;19.6
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;03;22;11.9;21.1
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;03;23;10.6;26.4
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;03;24;12.4;26.6
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;03;25;11.7;25.2
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;03;26;11.9;16.5
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;03;27;13.0;17.2
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;03;28;14.1;19.4
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;03;29;10.7;25.7
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;03;30;13.3;25.9
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;03;31;12.1;27.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;03;01;;29.4
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;03;02;;30.2
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;03;03;;31.7
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;03;04;;31.7
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;03;05;;34.2
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;03;06;;31.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;03;07;;31.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;03;08;;31.5
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;03;09;;33.9
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;03;10;;31.7
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;03;11;;31.6
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;03;12;;30.6
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;03;13;;27.8
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;03;14;;30.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;03;15;;30.7
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;03;16;;26.4
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;03;17;;26.9
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;03;18;;28.3
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;03;19;;28.9
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;03;20;;28.9
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;03;21;;20.7
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;03;22;;26.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;03;23;;31.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;03;24;;28.2
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;03;25;;28.4
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;03;26;;27.1
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;03;27;;21.7
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;03;28;;21.8
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;03;29;;27.6
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;03;30;;30.2
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;03;31;;30.2
