CodigoNacional;NombreEstacion;Latitud;Altura;Año;Mes;Dia;T.Maxima;T.Minima
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;02;29;8.5;28.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;02;01;18.3;25.3
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;02;02;18.3;25.4
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;02;03;19.1;25.1
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;02;04;19.5;25.9
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;02;05;18.7;24.9
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;02;06;18.4;24.6
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;02;07;18.8;23.5
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;02;08;17.1;24.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;02;09;17.2;24.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;02;10;17.6;24.4
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;02;11;18.1;24.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;02;12;18.4;24.1
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;02;13;18.3;24.2
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;02;14;17.4;23.4
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;02;15;17.5;23.2
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;02;16;18.2;23.9
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;02;17;17.5;23.8
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;02;18;17.6;23.3
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;02;19;17.4;22.6
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;02;20;17.4;22.9
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;02;21;19.3;25.9
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;02;22;18.9;28.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;02;23;19.5;25.8
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;02;24;19.7;24.3
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;02;25;19.1;24.2
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;02;26;18.8;24.7
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;02;27;18.7;24.3
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;02;28;18.6;25.1
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;02;29;17.9;24.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;02;01;21.5;28.5
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;02;02;21.2;26.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;02;03;22.1;27.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;02;04;22.5;27.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;02;05;20.5;26.5
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;02;06;18.7;27.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;02;07;21.2;27.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;02;08;21.3;27.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;02;09;20.6;28.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;02;10;19.0;27.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;02;11;20.9;27.5
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;02;12;22.5;27.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;02;13;22.4;27.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;02;14;21.0;27.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;02;15;22.3;27.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;02;16;21.2;27.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;02;17;20.1;27.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;02;18;20.8;27.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;02;19;20.7;26.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;02;20;21.7;27.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;02;21;21.1;26.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;02;22;20.4;27.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;02;23;21.3;26.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;02;24;21.3;27.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;02;25;19.1;26.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;02;26;19.2;28.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;02;27;19.3;27.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;02;28;20.1;28.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;02;29;20.9;27.8
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;02;01;16.7;26.5
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;02;02;16.7;27.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;02;03;17.1;26.5
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;02;04;16.7;27.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;02;05;16.6;25.5
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;02;06;16.9;24.3
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;02;07;16.5;24.7
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;02;08;16.8;25.1
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;02;09;17.6;24.6
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;02;10;17.4;24.2
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;02;11;17.7;22.8
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;02;12;17.8;24.4
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;02;13;17.6;24.6
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;02;14;17.0;24.2
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;02;15;16.3;22.8
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;02;16;16.5;22.4
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;02;17;16.9;24.3
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;02;18;17.4;25.1
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;02;19;15.6;26.5
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;02;20;17.0;
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;02;21;17.6;24.7
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;02;22;16.4;27.1
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;02;23;18.6;28.2
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;02;24;17.3;26.8
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;02;25;17.6;24.7
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;02;26;18.5;22.2
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;02;27;17.3;24.9
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;02;28;16.1;24.1
